index,frame,timestamp,elapsed_s,width,height,path
183,8154,20260511_173027_499,160.609,160,120,data/frames/orange_neg_clean_01/orange_neg_008154_20260511_173027_499.png
184,8155,20260511_173029_052,162.203,160,120,data/frames/orange_neg_clean_01/orange_neg_008155_20260511_173029_052.png
185,8156,20260511_173029_405,162.531,160,120,data/frames/orange_neg_clean_01/orange_neg_008156_20260511_173029_405.png
186,8157,20260511_173029_743,162.859,160,120,data/frames/orange_neg_clean_01/orange_neg_008157_20260511_173029_743.png
187,8158,20260511_173031_236,164.375,160,120,data/frames/orange_neg_clean_01/orange_neg_008158_20260511_173031_236.png
188,8159,20260511_173031_581,164.719,160,120,data/frames/orange_neg_clean_01/orange_neg_008159_20260511_173031_581.png
189,8160,20260511_173031_950,165.078,160,120,data/frames/orange_neg_clean_01/orange_neg_008160_20260511_173031_950.png
190,8162,20260511_173033_642,166.750,160,120,data/frames/orange_neg_clean_01/orange_neg_008162_20260511_173033_642.png
191,8164,20260511_173033_981,167.062,160,120,data/frames/orange_neg_clean_01/orange_neg_008164_20260511_173033_981.png
192,8165,20260511_173035_709,168.844,160,120,data/frames/orange_neg_clean_01/orange_neg_008165_20260511_173035_709.png
193,8167,20260511_173036_047,169.125,160,120,data/frames/orange_neg_clean_01/orange_neg_008167_20260511_173036_047.png
194,8169,20260511_173038_070,171.172,160,120,data/frames/orange_neg_clean_01/orange_neg_008169_20260511_173038_070.png
195,8170,20260511_173040_205,173.375,160,120,data/frames/orange_neg_clean_01/orange_neg_008170_20260511_173040_205.png
196,8173,20260511_173040_595,173.719,160,120,data/frames/orange_neg_clean_01/orange_neg_008173_20260511_173040_595.png
197,8174,20260511_173042_517,175.656,160,120,data/frames/orange_neg_clean_01/orange_neg_008174_20260511_173042_517.png
198,8175,20260511_173042_887,176.016,160,120,data/frames/orange_neg_clean_01/orange_neg_008175_20260511_173042_887.png
199,8177,20260511_173044_761,177.875,160,120,data/frames/orange_neg_clean_01/orange_neg_008177_20260511_173044_761.png
200,8179,20260511_173045_087,178.266,160,120,data/frames/orange_neg_clean_01/orange_neg_008179_20260511_173045_087.png
201,8180,20260511_173046_924,180.047,160,120,data/frames/orange_neg_clean_01/orange_neg_008180_20260511_173046_924.png
202,8183,20260511_173047_261,180.391,160,120,data/frames/orange_neg_clean_01/orange_neg_008183_20260511_173047_261.png
203,8184,20260511_173049_100,182.281,160,120,data/frames/orange_neg_clean_01/orange_neg_008184_20260511_173049_100.png
204,8185,20260511_173049_499,182.625,160,120,data/frames/orange_neg_clean_01/orange_neg_008185_20260511_173049_499.png
205,8186,20260511_173051_271,184.344,160,120,data/frames/orange_neg_clean_01/orange_neg_008186_20260511_173051_271.png
206,8188,20260511_173051_844,184.969,160,120,data/frames/orange_neg_clean_01/orange_neg_008188_20260511_173051_844.png
207,8189,20260511_173053_758,186.875,160,120,data/frames/orange_neg_clean_01/orange_neg_008189_20260511_173053_758.png
208,8191,20260511_173054_084,187.219,160,120,data/frames/orange_neg_clean_01/orange_neg_008191_20260511_173054_084.png
209,8192,20260511_173055_789,188.922,160,120,data/frames/orange_neg_clean_01/orange_neg_008192_20260511_173055_789.png
210,8194,20260511_173056_155,189.328,160,120,data/frames/orange_neg_clean_01/orange_neg_008194_20260511_173056_155.png
211,8195,20260511_173056_538,189.656,160,120,data/frames/orange_neg_clean_01/orange_neg_008195_20260511_173056_538.png
212,8196,20260511_173058_020,191.125,160,120,data/frames/orange_neg_clean_01/orange_neg_008196_20260511_173058_020.png
213,8198,20260511_173058_338,191.406,160,120,data/frames/orange_neg_clean_01/orange_neg_008198_20260511_173058_338.png
214,8199,20260511_173058_623,191.734,160,120,data/frames/orange_neg_clean_01/orange_neg_008199_20260511_173058_623.png
215,8200,20260511_173100_256,193.391,160,120,data/frames/orange_neg_clean_01/orange_neg_008200_20260511_173100_256.png
216,8202,20260511_173100_621,193.734,160,120,data/frames/orange_neg_clean_01/orange_neg_008202_20260511_173100_621.png
217,8203,20260511_173100_946,194.031,160,120,data/frames/orange_neg_clean_01/orange_neg_008203_20260511_173100_946.png
218,8205,20260511_173102_573,195.703,160,120,data/frames/orange_neg_clean_01/orange_neg_008205_20260511_173102_573.png
219,8207,20260511_173102_912,196.000,160,120,data/frames/orange_neg_clean_01/orange_neg_008207_20260511_173102_912.png
220,8208,20260511_173104_684,197.797,160,120,data/frames/orange_neg_clean_01/orange_neg_008208_20260511_173104_684.png
221,8210,20260511_173105_009,198.094,160,120,data/frames/orange_neg_clean_01/orange_neg_008210_20260511_173105_009.png
222,8211,20260511_173105_328,198.437,160,120,data/frames/orange_neg_clean_01/orange_neg_008211_20260511_173105_328.png
223,8213,20260511_173107_018,200.078,160,120,data/frames/orange_neg_clean_01/orange_neg_008213_20260511_173107_018.png
224,8215,20260511_173107_294,200.391,160,120,data/frames/orange_neg_clean_01/orange_neg_008215_20260511_173107_294.png
225,8216,20260511_173109_214,202.281,160,120,data/frames/orange_neg_clean_01/orange_neg_008216_20260511_173109_214.png
226,8218,20260511_173109_481,202.547,160,120,data/frames/orange_neg_clean_01/orange_neg_008218_20260511_173109_481.png
227,8219,20260511_173109_745,202.812,160,120,data/frames/orange_neg_clean_01/orange_neg_008219_20260511_173109_745.png
228,8220,20260511_173111_401,204.516,160,120,data/frames/orange_neg_clean_01/orange_neg_008220_20260511_173111_401.png
229,8222,20260511_173111_725,204.875,160,120,data/frames/orange_neg_clean_01/orange_neg_008222_20260511_173111_725.png
230,8223,20260511_173112_103,205.297,160,120,data/frames/orange_neg_clean_01/orange_neg_008223_20260511_173112_103.png
231,8225,20260511_173113_686,206.812,160,120,data/frames/orange_neg_clean_01/orange_neg_008225_20260511_173113_686.png
232,8226,20260511_173115_765,208.875,160,120,data/frames/orange_neg_clean_01/orange_neg_008226_20260511_173115_765.png
233,8228,20260511_173116_090,209.266,160,120,data/frames/orange_neg_clean_01/orange_neg_008228_20260511_173116_090.png
234,8229,20260511_173116_481,209.594,160,120,data/frames/orange_neg_clean_01/orange_neg_008229_20260511_173116_481.png
235,8230,20260511_173117_972,211.109,160,120,data/frames/orange_neg_clean_01/orange_neg_008230_20260511_173117_972.png
236,8232,20260511_173118_309,211.422,160,120,data/frames/orange_neg_clean_01/orange_neg_008232_20260511_173118_309.png
237,8233,20260511_173118_635,211.766,160,120,data/frames/orange_neg_clean_01/orange_neg_008233_20260511_173118_635.png
238,8234,20260511_173120_371,213.500,160,120,data/frames/orange_neg_clean_01/orange_neg_008234_20260511_173120_371.png
239,8235,20260511_173120_715,213.828,160,120,data/frames/orange_neg_clean_01/orange_neg_008235_20260511_173120_715.png
240,8237,20260511_173122_602,215.672,160,120,data/frames/orange_neg_clean_01/orange_neg_008237_20260511_173122_602.png
