index,frame,timestamp,elapsed_s,width,height,path
49,4518,20260511_154717_564,53.282,160,120,data/frames/orange_pos_02/orange_pos_004518_20260511_154717_564.png
50,4520,20260511_154719_626,55.266,160,120,data/frames/orange_pos_02/orange_pos_004520_20260511_154719_626.png
51,4521,20260511_154721_537,57.219,160,120,data/frames/orange_pos_02/orange_pos_004521_20260511_154721_537.png
52,4523,20260511_154721_940,57.953,160,120,data/frames/orange_pos_02/orange_pos_004523_20260511_154721_940.png
53,4525,20260511_154723_879,59.563,160,120,data/frames/orange_pos_02/orange_pos_004525_20260511_154723_879.png
54,4527,20260511_154724_278,60.110,160,120,data/frames/orange_pos_02/orange_pos_004527_20260511_154724_278.png
55,4529,20260511_154726_120,61.813,160,120,data/frames/orange_pos_02/orange_pos_004529_20260511_154726_120.png
56,4531,20260511_154726_535,62.172,160,120,data/frames/orange_pos_02/orange_pos_004531_20260511_154726_535.png
57,4532,20260511_154728_162,63.891,160,120,data/frames/orange_pos_02/orange_pos_004532_20260511_154728_162.png
58,4533,20260511_154728_631,64.344,160,120,data/frames/orange_pos_02/orange_pos_004533_20260511_154728_631.png
59,4534,20260511_154730_424,66.110,160,120,data/frames/orange_pos_02/orange_pos_004534_20260511_154730_424.png
60,4535,20260511_154730_858,66.532,160,120,data/frames/orange_pos_02/orange_pos_004535_20260511_154730_858.png
61,4536,20260511_154732_682,68.375,160,120,data/frames/orange_pos_02/orange_pos_004536_20260511_154732_682.png
62,4539,20260511_154733_086,68.750,160,120,data/frames/orange_pos_02/orange_pos_004539_20260511_154733_086.png
63,4541,20260511_154735_191,70.844,160,120,data/frames/orange_pos_02/orange_pos_004541_20260511_154735_191.png
64,4542,20260511_154735_610,71.297,160,120,data/frames/orange_pos_02/orange_pos_004542_20260511_154735_610.png
65,4543,20260511_154737_234,72.907,160,120,data/frames/orange_pos_02/orange_pos_004543_20260511_154737_234.png
66,4545,20260511_154737_661,73.344,160,120,data/frames/orange_pos_02/orange_pos_004545_20260511_154737_661.png
67,4546,20260511_154739_314,75.000,160,120,data/frames/orange_pos_02/orange_pos_004546_20260511_154739_314.png
68,4548,20260511_154739_728,75.391,160,120,data/frames/orange_pos_02/orange_pos_004548_20260511_154739_728.png
69,4549,20260511_154743_681,79.360,160,120,data/frames/orange_pos_02/orange_pos_004549_20260511_154743_681.png
70,4551,20260511_154744_099,79.766,160,120,data/frames/orange_pos_02/orange_pos_004551_20260511_154744_099.png
71,4552,20260511_154744_478,80.125,160,120,data/frames/orange_pos_02/orange_pos_004552_20260511_154744_478.png
72,4553,20260511_154745_887,81.547,160,120,data/frames/orange_pos_02/orange_pos_004553_20260511_154745_887.png
73,4556,20260511_154746_286,81.922,160,120,data/frames/orange_pos_02/orange_pos_004556_20260511_154746_286.png
74,4557,20260511_154748_363,84.047,160,120,data/frames/orange_pos_02/orange_pos_004557_20260511_154748_363.png
75,4559,20260511_154748_749,84.375,160,120,data/frames/orange_pos_02/orange_pos_004559_20260511_154748_749.png
76,4560,20260511_154750_556,86.297,160,120,data/frames/orange_pos_02/orange_pos_004560_20260511_154750_556.png
77,4561,20260511_154751_003,86.688,160,120,data/frames/orange_pos_02/orange_pos_004561_20260511_154751_003.png
78,4563,20260511_154752_790,88.532,160,120,data/frames/orange_pos_02/orange_pos_004563_20260511_154752_790.png
79,4565,20260511_154753_228,88.938,160,120,data/frames/orange_pos_02/orange_pos_004565_20260511_154753_228.png
80,4567,20260511_154755_203,90.953,160,120,data/frames/orange_pos_02/orange_pos_004567_20260511_154755_203.png
81,4568,20260511_154755_676,91.360,160,120,data/frames/orange_pos_02/orange_pos_004568_20260511_154755_676.png
82,4569,20260511_154756_981,92.641,160,120,data/frames/orange_pos_02/orange_pos_004569_20260511_154756_981.png
83,4571,20260511_154757_334,93.032,160,120,data/frames/orange_pos_02/orange_pos_004571_20260511_154757_334.png
84,4572,20260511_154757_722,93.422,160,120,data/frames/orange_pos_02/orange_pos_004572_20260511_154757_722.png
85,4573,20260511_154759_415,95.125,160,120,data/frames/orange_pos_02/orange_pos_004573_20260511_154759_415.png
86,4574,20260511_154759_867,95.500,160,120,data/frames/orange_pos_02/orange_pos_004574_20260511_154759_867.png
87,4575,20260511_154801_607,97.250,160,120,data/frames/orange_pos_02/orange_pos_004575_20260511_154801_607.png
88,4577,20260511_154801_966,97.625,160,120,data/frames/orange_pos_02/orange_pos_004577_20260511_154801_966.png
89,4578,20260511_154802_335,97.985,160,120,data/frames/orange_pos_02/orange_pos_004578_20260511_154802_335.png
90,4580,20260511_154803_819,99.485,160,120,data/frames/orange_pos_02/orange_pos_004580_20260511_154803_819.png
91,4581,20260511_154804_182,99.875,160,120,data/frames/orange_pos_02/orange_pos_004581_20260511_154804_182.png
92,4582,20260511_154804_646,100.282,160,120,data/frames/orange_pos_02/orange_pos_004582_20260511_154804_646.png
93,4583,20260511_154806_176,101.813,160,120,data/frames/orange_pos_02/orange_pos_004583_20260511_154806_176.png
94,4584,20260511_154806_501,102.157,160,120,data/frames/orange_pos_02/orange_pos_004584_20260511_154806_501.png
95,4585,20260511_154808_339,104.000,160,120,data/frames/orange_pos_02/orange_pos_004585_20260511_154808_339.png
96,4588,20260511_154808_713,104.360,160,120,data/frames/orange_pos_02/orange_pos_004588_20260511_154808_713.png
97,4589,20260511_154810_387,106.110,160,120,data/frames/orange_pos_02/orange_pos_004589_20260511_154810_387.png
98,4590,20260511_154810_928,106.844,160,120,data/frames/orange_pos_02/orange_pos_004590_20260511_154810_928.png
99,4591,20260511_154812_691,108.328,160,120,data/frames/orange_pos_02/orange_pos_004591_20260511_154812_691.png
100,4593,20260511_154813_035,108.688,160,120,data/frames/orange_pos_02/orange_pos_004593_20260511_154813_035.png
101,4594,20260511_154813_421,109.063,160,120,data/frames/orange_pos_02/orange_pos_004594_20260511_154813_421.png
102,4596,20260511_154815_393,111.047,160,120,data/frames/orange_pos_02/orange_pos_004596_20260511_154815_393.png
103,4597,20260511_154819_980,115.735,160,120,data/frames/orange_pos_02/orange_pos_004597_20260511_154819_980.png
104,4599,20260511_154821_808,117.578,160,120,data/frames/orange_pos_02/orange_pos_004599_20260511_154821_808.png
105,4601,20260511_154822_271,117.922,160,120,data/frames/orange_pos_02/orange_pos_004601_20260511_154822_271.png
106,4602,20260511_154823_953,119.578,160,120,data/frames/orange_pos_02/orange_pos_004602_20260511_154823_953.png
107,4603,20260511_154824_276,119.985,160,120,data/frames/orange_pos_02/orange_pos_004603_20260511_154824_276.png
108,4604,20260511_154826_056,121.969,160,120,data/frames/orange_pos_02/orange_pos_004604_20260511_154826_056.png
109,4607,20260511_154826_732,122.422,160,120,data/frames/orange_pos_02/orange_pos_004607_20260511_154826_732.png
110,4608,20260511_154828_305,123.969,160,120,data/frames/orange_pos_02/orange_pos_004608_20260511_154828_305.png
111,4611,20260511_154828_719,124.391,160,120,data/frames/orange_pos_02/orange_pos_004611_20260511_154828_719.png
112,4613,20260511_154830_683,126.328,160,120,data/frames/orange_pos_02/orange_pos_004613_20260511_154830_683.png
113,4614,20260511_154831_025,126.610,160,120,data/frames/orange_pos_02/orange_pos_004614_20260511_154831_025.png
114,4616,20260511_154832_715,128.344,160,120,data/frames/orange_pos_02/orange_pos_004616_20260511_154832_715.png
115,4618,20260511_154833_035,128.688,160,120,data/frames/orange_pos_02/orange_pos_004618_20260511_154833_035.png
116,4619,20260511_154833_389,129.000,160,120,data/frames/orange_pos_02/orange_pos_004619_20260511_154833_389.png
117,4620,20260511_154834_959,130.641,160,120,data/frames/orange_pos_02/orange_pos_004620_20260511_154834_959.png
118,4621,20260511_154835_328,130.969,160,120,data/frames/orange_pos_02/orange_pos_004621_20260511_154835_328.png
119,4622,20260511_154835_686,131.375,160,120,data/frames/orange_pos_02/orange_pos_004622_20260511_154835_686.png
120,4623,20260511_154837_501,133.141,160,120,data/frames/orange_pos_02/orange_pos_004623_20260511_154837_501.png
121,4624,20260511_154837_839,133.500,160,120,data/frames/orange_pos_02/orange_pos_004624_20260511_154837_839.png
122,4625,20260511_154841_867,137.516,160,120,data/frames/orange_pos_02/orange_pos_004625_20260511_154841_867.png
123,4626,20260511_154842_227,137.922,160,120,data/frames/orange_pos_02/orange_pos_004626_20260511_154842_227.png
124,4628,20260511_154844_017,139.657,160,120,data/frames/orange_pos_02/orange_pos_004628_20260511_154844_017.png
125,4630,20260511_154844_369,140.047,160,120,data/frames/orange_pos_02/orange_pos_004630_20260511_154844_369.png
126,4631,20260511_154846_093,141.735,160,120,data/frames/orange_pos_02/orange_pos_004631_20260511_154846_093.png
127,4633,20260511_154846_417,142.047,160,120,data/frames/orange_pos_02/orange_pos_004633_20260511_154846_417.png
128,4634,20260511_154846_809,142.485,160,120,data/frames/orange_pos_02/orange_pos_004634_20260511_154846_809.png
129,4635,20260511_154848_446,144.157,160,120,data/frames/orange_pos_02/orange_pos_004635_20260511_154848_446.png
130,4636,20260511_154848_850,144.500,160,120,data/frames/orange_pos_02/orange_pos_004636_20260511_154848_850.png
131,4637,20260511_154850_759,146.469,160,120,data/frames/orange_pos_02/orange_pos_004637_20260511_154850_759.png
132,4638,20260511_154851_163,146.891,160,120,data/frames/orange_pos_02/orange_pos_004638_20260511_154851_163.png
133,4639,20260511_154852_739,148.485,160,120,data/frames/orange_pos_02/orange_pos_004639_20260511_154852_739.png
134,4642,20260511_154853_230,148.844,160,120,data/frames/orange_pos_02/orange_pos_004642_20260511_154853_230.png
135,4643,20260511_154855_077,150.766,160,120,data/frames/orange_pos_02/orange_pos_004643_20260511_154855_077.png
136,4644,20260511_154855_513,151.157,160,120,data/frames/orange_pos_02/orange_pos_004644_20260511_154855_513.png
137,4645,20260511_154857_326,153.032,160,120,data/frames/orange_pos_02/orange_pos_004645_20260511_154857_326.png
138,4648,20260511_154857_773,153.438,160,120,data/frames/orange_pos_02/orange_pos_004648_20260511_154857_773.png
139,4649,20260511_154859_634,155.360,160,120,data/frames/orange_pos_02/orange_pos_004649_20260511_154859_634.png
140,4651,20260511_154900_074,155.719,160,120,data/frames/orange_pos_02/orange_pos_004651_20260511_154900_074.png
141,4652,20260511_154901_651,157.344,160,120,data/frames/orange_pos_02/orange_pos_004652_20260511_154901_651.png
142,4653,20260511_154902_306,157.985,160,120,data/frames/orange_pos_02/orange_pos_004653_20260511_154902_306.png
143,4654,20260511_154903_974,159.641,160,120,data/frames/orange_pos_02/orange_pos_004654_20260511_154903_974.png
144,4656,20260511_154904_362,160.047,160,120,data/frames/orange_pos_02/orange_pos_004656_20260511_154904_362.png
145,4657,20260511_154906_244,161.985,160,120,data/frames/orange_pos_02/orange_pos_004657_20260511_154906_244.png
146,4659,20260511_154906_743,162.422,160,120,data/frames/orange_pos_02/orange_pos_004659_20260511_154906_743.png
147,4660,20260511_154908_398,164.078,160,120,data/frames/orange_pos_02/orange_pos_004660_20260511_154908_398.png
148,4661,20260511_154908_795,164.469,160,120,data/frames/orange_pos_02/orange_pos_004661_20260511_154908_795.png
149,4662,20260511_154910_825,166.516,160,120,data/frames/orange_pos_02/orange_pos_004662_20260511_154910_825.png
150,4663,20260511_154911_274,167.000,160,120,data/frames/orange_pos_02/orange_pos_004663_20260511_154911_274.png
151,4664,20260511_154912_921,168.547,160,120,data/frames/orange_pos_02/orange_pos_004664_20260511_154912_921.png
152,4666,20260511_154913_259,168.907,160,120,data/frames/orange_pos_02/orange_pos_004666_20260511_154913_259.png
153,4667,20260511_154917_709,173.375,160,120,data/frames/orange_pos_02/orange_pos_004667_20260511_154917_709.png
154,4668,20260511_154919_850,175.485,160,120,data/frames/orange_pos_02/orange_pos_004668_20260511_154919_850.png
155,4669,20260511_154920_177,175.844,160,120,data/frames/orange_pos_02/orange_pos_004669_20260511_154920_177.png
156,4670,20260511_154921_742,177.360,160,120,data/frames/orange_pos_02/orange_pos_004670_20260511_154921_742.png
157,4672,20260511_154922_061,177.750,160,120,data/frames/orange_pos_02/orange_pos_004672_20260511_154922_061.png
158,4673,20260511_154922_488,178.157,160,120,data/frames/orange_pos_02/orange_pos_004673_20260511_154922_488.png
159,4674,20260511_154923_964,179.672,160,120,data/frames/orange_pos_02/orange_pos_004674_20260511_154923_964.png
160,4677,20260511_154924_384,180.047,160,120,data/frames/orange_pos_02/orange_pos_004677_20260511_154924_384.png
161,4678,20260511_154926_143,181.797,160,120,data/frames/orange_pos_02/orange_pos_004678_20260511_154926_143.png
162,4679,20260511_154926_486,182.141,160,120,data/frames/orange_pos_02/orange_pos_004679_20260511_154926_486.png
163,4680,20260511_154926_822,182.485,160,120,data/frames/orange_pos_02/orange_pos_004680_20260511_154926_822.png
164,4684,20260511_154929_425,185.078,160,120,data/frames/orange_pos_02/orange_pos_004684_20260511_154929_425.png
165,4685,20260511_154930_615,186.266,160,120,data/frames/orange_pos_02/orange_pos_004685_20260511_154930_615.png
166,4686,20260511_154930_956,186.547,160,120,data/frames/orange_pos_02/orange_pos_004686_20260511_154930_956.png
167,4687,20260511_154931_269,186.938,160,120,data/frames/orange_pos_02/orange_pos_004687_20260511_154931_269.png
168,4689,20260511_154933_060,188.735,160,120,data/frames/orange_pos_02/orange_pos_004689_20260511_154933_060.png
169,4691,20260511_154933_444,189.110,160,120,data/frames/orange_pos_02/orange_pos_004691_20260511_154933_444.png
170,4692,20260511_154935_071,190.735,160,120,data/frames/orange_pos_02/orange_pos_004692_20260511_154935_071.png
171,4695,20260511_154935_465,191.094,160,120,data/frames/orange_pos_02/orange_pos_004695_20260511_154935_465.png
172,4697,20260511_154937_405,193.063,160,120,data/frames/orange_pos_02/orange_pos_004697_20260511_154937_405.png
173,4699,20260511_154937_759,193.407,160,120,data/frames/orange_pos_02/orange_pos_004699_20260511_154937_759.png
174,4700,20260511_154939_561,195.235,160,120,data/frames/orange_pos_02/orange_pos_004700_20260511_154939_561.png
175,4702,20260511_154939_925,195.594,160,120,data/frames/orange_pos_02/orange_pos_004702_20260511_154939_925.png
176,4703,20260511_154941_785,197.422,160,120,data/frames/orange_pos_02/orange_pos_004703_20260511_154941_785.png
177,4706,20260511_154942_177,197.860,160,120,data/frames/orange_pos_02/orange_pos_004706_20260511_154942_177.png
178,4708,20260511_154943_921,199.563,160,120,data/frames/orange_pos_02/orange_pos_004708_20260511_154943_921.png
179,4709,20260511_154944_276,199.922,160,120,data/frames/orange_pos_02/orange_pos_004709_20260511_154944_276.png
180,4710,20260511_154944_645,200.313,160,120,data/frames/orange_pos_02/orange_pos_004710_20260511_154944_645.png
181,4711,20260511_154946_155,201.813,160,120,data/frames/orange_pos_02/orange_pos_004711_20260511_154946_155.png
182,4713,20260511_154946_511,202.172,160,120,data/frames/orange_pos_02/orange_pos_004713_20260511_154946_511.png
183,4714,20260511_154946_861,202.594,160,120,data/frames/orange_pos_02/orange_pos_004714_20260511_154946_861.png
184,4716,20260511_154948_674,204.282,160,120,data/frames/orange_pos_02/orange_pos_004716_20260511_154948_674.png
185,4717,20260511_154950_732,206.438,160,120,data/frames/orange_pos_02/orange_pos_004717_20260511_154950_732.png
186,4720,20260511_154951_144,206.844,160,120,data/frames/orange_pos_02/orange_pos_004720_20260511_154951_144.png
187,4721,20260511_154952_834,208.485,160,120,data/frames/orange_pos_02/orange_pos_004721_20260511_154952_834.png
188,4723,20260511_154953_174,208.860,160,120,data/frames/orange_pos_02/orange_pos_004723_20260511_154953_174.png
189,4724,20260511_154953_574,209.235,160,120,data/frames/orange_pos_02/orange_pos_004724_20260511_154953_574.png
190,4725,20260511_154955_039,210.703,160,120,data/frames/orange_pos_02/orange_pos_004725_20260511_154955_039.png
191,4726,20260511_154955_428,211.094,160,120,data/frames/orange_pos_02/orange_pos_004726_20260511_154955_428.png
192,4728,20260511_154957_649,213.313,160,120,data/frames/orange_pos_02/orange_pos_004728_20260511_154957_649.png
193,4729,20260511_154959_647,215.313,160,120,data/frames/orange_pos_02/orange_pos_004729_20260511_154959_647.png
194,4730,20260511_155000_025,215.672,160,120,data/frames/orange_pos_02/orange_pos_004730_20260511_155000_025.png
195,4731,20260511_155001_996,217.672,160,120,data/frames/orange_pos_02/orange_pos_004731_20260511_155001_996.png
196,4732,20260511_155002_438,218.125,160,120,data/frames/orange_pos_02/orange_pos_004732_20260511_155002_438.png
197,4733,20260511_155003_971,219.563,160,120,data/frames/orange_pos_02/orange_pos_004733_20260511_155003_971.png
198,4735,20260511_155004_279,219.922,160,120,data/frames/orange_pos_02/orange_pos_004735_20260511_155004_279.png
199,4736,20260511_155006_205,221.875,160,120,data/frames/orange_pos_02/orange_pos_004736_20260511_155006_205.png
200,4739,20260511_155006_624,222.266,160,120,data/frames/orange_pos_02/orange_pos_004739_20260511_155006_624.png
201,4740,20260511_155008_597,224.219,160,120,data/frames/orange_pos_02/orange_pos_004740_20260511_155008_597.png
202,4742,20260511_155008_918,224.594,160,120,data/frames/orange_pos_02/orange_pos_004742_20260511_155008_918.png
203,4744,20260511_155010_985,226.641,160,120,data/frames/orange_pos_02/orange_pos_004744_20260511_155010_985.png
204,4745,20260511_155011_347,227.047,160,120,data/frames/orange_pos_02/orange_pos_004745_20260511_155011_347.png
205,4747,20260511_155013_011,228.641,160,120,data/frames/orange_pos_02/orange_pos_004747_20260511_155013_011.png
206,4749,20260511_155015_245,230.891,160,120,data/frames/orange_pos_02/orange_pos_004749_20260511_155015_245.png
207,4751,20260511_155015_600,231.266,160,120,data/frames/orange_pos_02/orange_pos_004751_20260511_155015_600.png
208,4752,20260511_155017_227,232.875,160,120,data/frames/orange_pos_02/orange_pos_004752_20260511_155017_227.png
209,4753,20260511_155017_580,233.235,160,120,data/frames/orange_pos_02/orange_pos_004753_20260511_155017_580.png
210,4754,20260511_155017_934,233.610,160,120,data/frames/orange_pos_02/orange_pos_004754_20260511_155017_934.png
211,4755,20260511_155019_601,235.235,160,120,data/frames/orange_pos_02/orange_pos_004755_20260511_155019_601.png
212,4756,20260511_155019_927,235.532,160,120,data/frames/orange_pos_02/orange_pos_004756_20260511_155019_927.png
213,4757,20260511_155020_257,235.938,160,120,data/frames/orange_pos_02/orange_pos_004757_20260511_155020_257.png
214,4758,20260511_155021_875,237.516,160,120,data/frames/orange_pos_02/orange_pos_004758_20260511_155021_875.png
215,4760,20260511_155022_229,237.875,160,120,data/frames/orange_pos_02/orange_pos_004760_20260511_155022_229.png
216,4761,20260511_155024_107,239.750,160,120,data/frames/orange_pos_02/orange_pos_004761_20260511_155024_107.png
217,4762,20260511_155024_514,240.172,160,120,data/frames/orange_pos_02/orange_pos_004762_20260511_155024_514.png
218,4763,20260511_155026_241,241.907,160,120,data/frames/orange_pos_02/orange_pos_004763_20260511_155026_241.png
219,4764,20260511_155026_630,242.282,160,120,data/frames/orange_pos_02/orange_pos_004764_20260511_155026_630.png
220,4765,20260511_155028_674,244.375,160,120,data/frames/orange_pos_02/orange_pos_004765_20260511_155028_674.png
221,4766,20260511_155029_094,244.797,160,120,data/frames/orange_pos_02/orange_pos_004766_20260511_155029_094.png
222,4767,20260511_155030_712,246.391,160,120,data/frames/orange_pos_02/orange_pos_004767_20260511_155030_712.png
223,4769,20260511_155031_149,246.875,160,120,data/frames/orange_pos_02/orange_pos_004769_20260511_155031_149.png
224,4770,20260511_155033_021,248.641,160,120,data/frames/orange_pos_02/orange_pos_004770_20260511_155033_021.png
225,4771,20260511_155033_395,249.047,160,120,data/frames/orange_pos_02/orange_pos_004771_20260511_155033_395.png
226,4772,20260511_155035_261,250.922,160,120,data/frames/orange_pos_02/orange_pos_004772_20260511_155035_261.png
227,4773,20260511_155035_664,251.282,160,120,data/frames/orange_pos_02/orange_pos_004773_20260511_155035_664.png
228,4774,20260511_155037_326,252.985,160,120,data/frames/orange_pos_02/orange_pos_004774_20260511_155037_326.png
229,4775,20260511_155037_750,254.797,160,120,data/frames/orange_pos_02/orange_pos_004775_20260511_155037_750.png
230,4776,20260511_155039_704,255.360,160,120,data/frames/orange_pos_02/orange_pos_004776_20260511_155039_704.png
231,4778,20260511_155040_054,255.719,160,120,data/frames/orange_pos_02/orange_pos_004778_20260511_155040_054.png
232,4779,20260511_155042_115,257.782,160,120,data/frames/orange_pos_02/orange_pos_004779_20260511_155042_115.png
233,4780,20260511_155042_491,258.172,160,120,data/frames/orange_pos_02/orange_pos_004780_20260511_155042_491.png
234,4782,20260511_155044_192,259.860,160,120,data/frames/orange_pos_02/orange_pos_004782_20260511_155044_192.png
235,4783,20260511_155044_636,260.469,160,120,data/frames/orange_pos_02/orange_pos_004783_20260511_155044_636.png
236,4784,20260511_155046_283,261.938,160,120,data/frames/orange_pos_02/orange_pos_004784_20260511_155046_283.png
237,4785,20260511_155046_866,262.578,160,120,data/frames/orange_pos_02/orange_pos_004785_20260511_155046_866.png
238,4786,20260511_155048_476,264.125,160,120,data/frames/orange_pos_02/orange_pos_004786_20260511_155048_476.png
239,4788,20260511_155048_843,264.547,160,120,data/frames/orange_pos_02/orange_pos_004788_20260511_155048_843.png
240,4789,20260511_155049_230,264.875,160,120,data/frames/orange_pos_02/orange_pos_004789_20260511_155049_230.png
241,4790,20260511_155050_691,266.375,160,120,data/frames/orange_pos_02/orange_pos_004790_20260511_155050_691.png
242,4792,20260511_155051_135,266.875,160,120,data/frames/orange_pos_02/orange_pos_004792_20260511_155051_135.png
243,4793,20260511_155053_131,268.797,160,120,data/frames/orange_pos_02/orange_pos_004793_20260511_155053_131.png
244,4795,20260511_155053_504,269.157,160,120,data/frames/orange_pos_02/orange_pos_004795_20260511_155053_504.png
245,4797,20260511_155055_366,271.016,160,120,data/frames/orange_pos_02/orange_pos_004797_20260511_155055_366.png
246,4798,20260511_155055_703,271.360,160,120,data/frames/orange_pos_02/orange_pos_004798_20260511_155055_703.png
247,4799,20260511_155057_394,273.063,160,120,data/frames/orange_pos_02/orange_pos_004799_20260511_155057_394.png
248,4800,20260511_155057_762,273.469,160,120,data/frames/orange_pos_02/orange_pos_004800_20260511_155057_762.png
249,4801,20260511_155058_183,273.875,160,120,data/frames/orange_pos_02/orange_pos_004801_20260511_155058_183.png
250,4802,20260511_155101_938,277.578,160,120,data/frames/orange_pos_02/orange_pos_004802_20260511_155101_938.png
251,4805,20260511_155102_292,277.922,160,120,data/frames/orange_pos_02/orange_pos_004805_20260511_155102_292.png
252,4806,20260511_155104_149,279.782,160,120,data/frames/orange_pos_02/orange_pos_004806_20260511_155104_149.png
253,4809,20260511_155104_535,280.188,160,120,data/frames/orange_pos_02/orange_pos_004809_20260511_155104_535.png
