image,x,y,score,hit
orange_pos_001722_20260510_221830_889.png,20,80,14.134,0
orange_pos_001722_20260510_221830_889.png,40,80,43.862,0
orange_pos_001722_20260510_221830_889.png,60,80,31.015,0
orange_pos_001722_20260510_221830_889.png,80,80,22.923,0
orange_pos_001722_20260510_221830_889.png,100,80,16.910,0
orange_pos_001722_20260510_221830_889.png,120,80,20.043,0
orange_pos_001722_20260510_221830_889.png,140,80,32.245,0
orange_pos_001722_20260510_221830_889.png,0,100,7.040,0
orange_pos_001722_20260510_221830_889.png,20,100,18.328,0
orange_pos_001722_20260510_221830_889.png,40,100,47.963,0
orange_pos_001722_20260510_221830_889.png,60,100,42.115,0
orange_pos_001722_20260510_221830_889.png,80,100,37.798,0
orange_pos_001722_20260510_221830_889.png,100,100,36.425,0
orange_pos_001722_20260510_221830_889.png,120,100,34.901,0
orange_pos_001722_20260510_221830_889.png,140,100,39.066,0
orange_pos_001723_20260510_221831_276.png,0,0,3.185,0
orange_pos_001723_20260510_221831_276.png,20,0,1.853,0
orange_pos_001723_20260510_221831_276.png,40,0,35.171,0
orange_pos_001723_20260510_221831_276.png,60,0,39.402,0
orange_pos_001723_20260510_221831_276.png,80,0,27.368,0
orange_pos_001723_20260510_221831_276.png,100,0,15.469,0
orange_pos_001723_20260510_221831_276.png,120,0,15.720,0
orange_pos_001723_20260510_221831_276.png,140,0,19.682,0
orange_pos_001723_20260510_221831_276.png,0,20,9.846,0
orange_pos_001723_20260510_221831_276.png,20,20,2.713,0
orange_pos_001723_20260510_221831_276.png,40,20,25.773,0
orange_pos_001723_20260510_221831_276.png,60,20,19.548,0
orange_pos_001723_20260510_221831_276.png,80,20,2.876,0
orange_pos_001723_20260510_221831_276.png,100,20,0.614,0
orange_pos_001723_20260510_221831_276.png,120,20,1.080,0
orange_pos_001723_20260510_221831_276.png,140,20,15.434,0
orange_pos_001723_20260510_221831_276.png,0,40,25.735,0
orange_pos_001723_20260510_221831_276.png,20,40,20.008,0
orange_pos_001723_20260510_221831_276.png,40,40,59.549,0
orange_pos_001723_20260510_221831_276.png,60,40,40.178,0
orange_pos_001723_20260510_221831_276.png,80,40,5.746,0
orange_pos_001723_20260510_221831_276.png,100,40,0.614,0
orange_pos_001723_20260510_221831_276.png,120,40,2.283,0
orange_pos_001723_20260510_221831_276.png,140,40,43.940,0
orange_pos_001723_20260510_221831_276.png,0,60,20.330,0
orange_pos_001723_20260510_221831_276.png,20,60,19.999,0
orange_pos_001723_20260510_221831_276.png,40,60,52.288,0
orange_pos_001723_20260510_221831_276.png,60,60,34.551,0
orange_pos_001723_20260510_221831_276.png,80,60,16.759,0
orange_pos_001723_20260510_221831_276.png,100,60,5.209,0
orange_pos_001723_20260510_221831_276.png,120,60,14.858,0
orange_pos_001723_20260510_221831_276.png,140,60,38.464,0
orange_pos_001723_20260510_221831_276.png,0,80,18.208,0
orange_pos_001723_20260510_221831_276.png,20,80,14.734,0
orange_pos_001723_20260510_221831_276.png,40,80,48.355,0
orange_pos_001723_20260510_221831_276.png,60,80,36.753,0
orange_pos_001723_20260510_221831_276.png,80,80,27.314,0
orange_pos_001723_20260510_221831_276.png,100,80,24.139,0
orange_pos_001723_20260510_221831_276.png,120,80,28.560,0
orange_pos_001723_20260510_221831_276.png,140,80,36.767,0
orange_pos_001723_20260510_221831_276.png,0,100,7.692,0
orange_pos_001723_20260510_221831_276.png,20,100,17.109,0
orange_pos_001723_20260510_221831_276.png,40,100,51.988,0
orange_pos_001723_20260510_221831_276.png,60,100,44.837,0
orange_pos_001723_20260510_221831_276.png,80,100,40.779,0
orange_pos_001723_20260510_221831_276.png,100,100,35.879,0
orange_pos_001723_20260510_221831_276.png,120,100,39.110,0
orange_pos_001723_20260510_221831_276.png,140,100,42.120,0
orange_pos_001724_20260510_221833_387.png,0,0,0.614,0
orange_pos_001724_20260510_221833_387.png,20,0,0.614,0
orange_pos_001724_20260510_221833_387.png,40,0,1.326,0
orange_pos_001724_20260510_221833_387.png,60,0,0.616,0
orange_pos_001724_20260510_221833_387.png,80,0,0.614,0
orange_pos_001724_20260510_221833_387.png,100,0,0.614,0
orange_pos_001724_20260510_221833_387.png,120,0,0.614,0
orange_pos_001724_20260510_221833_387.png,140,0,0.614,0
orange_pos_001724_20260510_221833_387.png,0,20,0.614,0
orange_pos_001724_20260510_221833_387.png,20,20,0.614,0
orange_pos_001724_20260510_221833_387.png,40,20,1.062,0
orange_pos_001724_20260510_221833_387.png,60,20,0.651,0
orange_pos_001724_20260510_221833_387.png,80,20,0.614,0
orange_pos_001724_20260510_221833_387.png,100,20,0.614,0
orange_pos_001724_20260510_221833_387.png,120,20,0.614,0
orange_pos_001724_20260510_221833_387.png,140,20,0.614,0
orange_pos_001724_20260510_221833_387.png,0,40,0.614,0
orange_pos_001724_20260510_221833_387.png,20,40,0.614,0
orange_pos_001724_20260510_221833_387.png,40,40,1.616,0
orange_pos_001724_20260510_221833_387.png,60,40,0.824,0
orange_pos_001724_20260510_221833_387.png,80,40,0.614,0
orange_pos_001724_20260510_221833_387.png,100,40,0.614,0
orange_pos_001724_20260510_221833_387.png,120,40,0.614,0
orange_pos_001724_20260510_221833_387.png,140,40,0.614,0
orange_pos_001724_20260510_221833_387.png,0,60,0.614,0
orange_pos_001724_20260510_221833_387.png,20,60,0.614,0
orange_pos_001724_20260510_221833_387.png,40,60,1.615,0
orange_pos_001724_20260510_221833_387.png,60,60,0.752,0
orange_pos_001724_20260510_221833_387.png,80,60,0.614,0
orange_pos_001724_20260510_221833_387.png,100,60,0.614,0
orange_pos_001724_20260510_221833_387.png,120,60,0.614,0
orange_pos_001724_20260510_221833_387.png,140,60,0.614,0
orange_pos_001724_20260510_221833_387.png,0,80,0.614,0
orange_pos_001724_20260510_221833_387.png,20,80,0.614,0
orange_pos_001724_20260510_221833_387.png,40,80,0.857,0
orange_pos_001724_20260510_221833_387.png,60,80,0.894,0
orange_pos_001724_20260510_221833_387.png,80,80,0.614,0
orange_pos_001724_20260510_221833_387.png,100,80,0.614,0
orange_pos_001724_20260510_221833_387.png,120,80,0.614,0
orange_pos_001724_20260510_221833_387.png,140,80,0.614,0
orange_pos_001724_20260510_221833_387.png,0,100,0.614,0
orange_pos_001724_20260510_221833_387.png,20,100,0.614,0
orange_pos_001724_20260510_221833_387.png,40,100,0.715,0
orange_pos_001724_20260510_221833_387.png,60,100,0.777,0
orange_pos_001724_20260510_221833_387.png,80,100,0.625,0
orange_pos_001724_20260510_221833_387.png,100,100,0.614,0
orange_pos_001724_20260510_221833_387.png,120,100,0.614,0
orange_pos_001724_20260510_221833_387.png,140,100,0.614,0
orange_pos_001725_20260510_221833_772.png,0,0,7.332,0
orange_pos_001725_20260510_221833_772.png,20,0,5.976,0
orange_pos_001725_20260510_221833_772.png,40,0,19.776,0
orange_pos_001725_20260510_221833_772.png,60,0,21.965,0
orange_pos_001725_20260510_221833_772.png,80,0,15.214,0
orange_pos_001725_20260510_221833_772.png,100,0,8.129,0
orange_pos_001725_20260510_221833_772.png,120,0,8.411,0
orange_pos_001725_20260510_221833_772.png,140,0,13.119,0
orange_pos_001725_20260510_221833_772.png,0,20,4.700,0
orange_pos_001725_20260510_221833_772.png,20,20,3.483,0
orange_pos_001725_20260510_221833_772.png,40,20,11.885,0
orange_pos_001725_20260510_221833_772.png,60,20,10.442,0
orange_pos_001725_20260510_221833_772.png,80,20,2.681,0
orange_pos_001725_20260510_221833_772.png,100,20,0.614,0
orange_pos_001725_20260510_221833_772.png,120,20,1.289,0
orange_pos_001725_20260510_221833_772.png,140,20,7.621,0
orange_pos_001725_20260510_221833_772.png,0,40,5.178,0
orange_pos_001725_20260510_221833_772.png,20,40,4.562,0
orange_pos_001725_20260510_221833_772.png,40,40,22.993,0
orange_pos_001725_20260510_221833_772.png,60,40,12.860,0
orange_pos_001725_20260510_221833_772.png,80,40,1.287,0
orange_pos_001725_20260510_221833_772.png,100,40,0.614,0
orange_pos_001725_20260510_221833_772.png,120,40,0.749,0
orange_pos_001725_20260510_221833_772.png,140,40,11.144,0
orange_pos_001725_20260510_221833_772.png,0,60,2.754,0
orange_pos_001725_20260510_221833_772.png,20,60,1.277,0
orange_pos_001725_20260510_221833_772.png,40,60,22.750,0
orange_pos_001725_20260510_221833_772.png,60,60,12.768,0
orange_pos_001725_20260510_221833_772.png,80,60,5.652,0
orange_pos_001725_20260510_221833_772.png,100,60,1.560,0
orange_pos_001725_20260510_221833_772.png,120,60,4.567,0
orange_pos_001725_20260510_221833_772.png,140,60,13.185,0
orange_pos_001725_20260510_221833_772.png,0,80,4.604,0
orange_pos_001725_20260510_221833_772.png,20,80,3.561,0
orange_pos_001725_20260510_221833_772.png,40,80,21.443,0
orange_pos_001725_20260510_221833_772.png,60,80,16.055,0
orange_pos_001725_20260510_221833_772.png,80,80,11.213,0
orange_pos_001725_20260510_221833_772.png,100,80,9.812,0
orange_pos_001725_20260510_221833_772.png,120,80,10.815,0
orange_pos_001725_20260510_221833_772.png,140,80,14.210,0
orange_pos_001725_20260510_221833_772.png,0,100,1.555,0
orange_pos_001725_20260510_221833_772.png,20,100,4.221,0
orange_pos_001725_20260510_221833_772.png,40,100,20.881,0
orange_pos_001725_20260510_221833_772.png,60,100,16.297,0
orange_pos_001725_20260510_221833_772.png,80,100,13.798,0
orange_pos_001725_20260510_221833_772.png,100,100,11.838,0
orange_pos_001725_20260510_221833_772.png,120,100,12.874,0
orange_pos_001725_20260510_221833_772.png,140,100,11.926,0
orange_pos_001726_20260510_221837_557.png,0,0,50.109,0
orange_pos_001726_20260510_221837_557.png,20,0,4.931,0
orange_pos_001726_20260510_221837_557.png,40,0,38.567,0
orange_pos_001726_20260510_221837_557.png,60,0,64.788,0
orange_pos_001726_20260510_221837_557.png,80,0,40.766,0
orange_pos_001726_20260510_221837_557.png,100,0,26.425,0
orange_pos_001726_20260510_221837_557.png,120,0,27.637,0
orange_pos_001726_20260510_221837_557.png,140,0,37.375,0
orange_pos_001726_20260510_221837_557.png,0,20,36.165,0
orange_pos_001726_20260510_221837_557.png,20,20,3.041,0
orange_pos_001726_20260510_221837_557.png,40,20,33.302,0
orange_pos_001726_20260510_221837_557.png,60,20,39.049,0
orange_pos_001726_20260510_221837_557.png,80,20,13.007,0
orange_pos_001726_20260510_221837_557.png,100,20,1.920,0
orange_pos_001726_20260510_221837_557.png,120,20,7.409,0
orange_pos_001726_20260510_221837_557.png,140,20,30.276,0
orange_pos_001726_20260510_221837_557.png,0,40,4.592,0
orange_pos_001726_20260510_221837_557.png,20,40,1.993,0
orange_pos_001726_20260510_221837_557.png,40,40,40.951,0
orange_pos_001726_20260510_221837_557.png,60,40,38.612,0
orange_pos_001726_20260510_221837_557.png,80,40,1.749,0
orange_pos_001726_20260510_221837_557.png,100,40,0.614,0
orange_pos_001726_20260510_221837_557.png,120,40,3.211,0
orange_pos_001726_20260510_221837_557.png,140,40,37.962,0
orange_pos_001726_20260510_221837_557.png,0,60,3.141,0
orange_pos_001726_20260510_221837_557.png,20,60,1.286,0
orange_pos_001726_20260510_221837_557.png,40,60,48.363,0
orange_pos_001726_20260510_221837_557.png,60,60,36.158,0
orange_pos_001726_20260510_221837_557.png,80,60,8.078,0
orange_pos_001726_20260510_221837_557.png,100,60,3.602,0
orange_pos_001726_20260510_221837_557.png,120,60,13.310,0
orange_pos_001726_20260510_221837_557.png,140,60,42.012,0
orange_pos_001726_20260510_221837_557.png,0,80,4.023,0
orange_pos_001726_20260510_221837_557.png,20,80,3.635,0
orange_pos_001726_20260510_221837_557.png,40,80,51.753,0
orange_pos_001726_20260510_221837_557.png,60,80,35.028,0
orange_pos_001726_20260510_221837_557.png,80,80,12.681,0
orange_pos_001726_20260510_221837_557.png,100,80,19.091,0
orange_pos_001726_20260510_221837_557.png,120,80,29.331,0
orange_pos_001726_20260510_221837_557.png,140,80,43.949,0
orange_pos_001726_20260510_221837_557.png,0,100,1.720,0
orange_pos_001726_20260510_221837_557.png,20,100,7.396,0
orange_pos_001726_20260510_221837_557.png,40,100,48.145,0
orange_pos_001726_20260510_221837_557.png,60,100,33.682,0
orange_pos_001726_20260510_221837_557.png,80,100,18.353,0
orange_pos_001726_20260510_221837_557.png,100,100,20.942,0
orange_pos_001726_20260510_221837_557.png,120,100,29.161,0
orange_pos_001726_20260510_221837_557.png,140,100,34.595,0
orange_pos_001727_20260510_221838_137.png,0,0,50.109,0
orange_pos_001727_20260510_221838_137.png,20,0,4.931,0
orange_pos_001727_20260510_221838_137.png,40,0,38.567,0
orange_pos_001727_20260510_221838_137.png,60,0,64.788,0
orange_pos_001727_20260510_221838_137.png,80,0,40.766,0
orange_pos_001727_20260510_221838_137.png,100,0,26.425,0
orange_pos_001727_20260510_221838_137.png,120,0,27.637,0
orange_pos_001727_20260510_221838_137.png,140,0,37.375,0
orange_pos_001727_20260510_221838_137.png,0,20,36.165,0
orange_pos_001727_20260510_221838_137.png,20,20,3.041,0
orange_pos_001727_20260510_221838_137.png,40,20,33.302,0
orange_pos_001727_20260510_221838_137.png,60,20,39.049,0
orange_pos_001727_20260510_221838_137.png,80,20,13.007,0
orange_pos_001727_20260510_221838_137.png,100,20,1.920,0
orange_pos_001727_20260510_221838_137.png,120,20,7.409,0
orange_pos_001727_20260510_221838_137.png,140,20,30.276,0
orange_pos_001727_20260510_221838_137.png,0,40,4.592,0
orange_pos_001727_20260510_221838_137.png,20,40,1.993,0
orange_pos_001727_20260510_221838_137.png,40,40,40.951,0
orange_pos_001727_20260510_221838_137.png,60,40,38.612,0
orange_pos_001727_20260510_221838_137.png,80,40,1.749,0
orange_pos_001727_20260510_221838_137.png,100,40,0.614,0
orange_pos_001727_20260510_221838_137.png,120,40,3.211,0
orange_pos_001727_20260510_221838_137.png,140,40,37.962,0
orange_pos_001727_20260510_221838_137.png,0,60,3.141,0
orange_pos_001727_20260510_221838_137.png,20,60,1.286,0
orange_pos_001727_20260510_221838_137.png,40,60,48.363,0
orange_pos_001727_20260510_221838_137.png,60,60,36.158,0
orange_pos_001727_20260510_221838_137.png,80,60,8.078,0
orange_pos_001727_20260510_221838_137.png,100,60,3.602,0
orange_pos_001727_20260510_221838_137.png,120,60,13.310,0
orange_pos_001727_20260510_221838_137.png,140,60,42.012,0
orange_pos_001727_20260510_221838_137.png,0,80,4.023,0
orange_pos_001727_20260510_221838_137.png,20,80,3.635,0
orange_pos_001727_20260510_221838_137.png,40,80,51.753,0
orange_pos_001727_20260510_221838_137.png,60,80,35.028,0
orange_pos_001727_20260510_221838_137.png,80,80,12.681,0
orange_pos_001727_20260510_221838_137.png,100,80,19.091,0
orange_pos_001727_20260510_221838_137.png,120,80,29.331,0
orange_pos_001727_20260510_221838_137.png,140,80,43.949,0
orange_pos_001727_20260510_221838_137.png,0,100,1.720,0
orange_pos_001727_20260510_221838_137.png,20,100,7.396,0
orange_pos_001727_20260510_221838_137.png,40,100,48.145,0
orange_pos_001727_20260510_221838_137.png,60,100,33.682,0
orange_pos_001727_20260510_221838_137.png,80,100,18.353,0
orange_pos_001727_20260510_221838_137.png,100,100,20.942,0
orange_pos_001727_20260510_221838_137.png,120,100,29.161,0
orange_pos_001727_20260510_221838_137.png,140,100,34.595,0
orange_pos_001728_20260510_221840_362.png,0,0,31.262,0
orange_pos_001728_20260510_221840_362.png,20,0,0.780,0
orange_pos_001728_20260510_221840_362.png,40,0,19.986,0
orange_pos_001728_20260510_221840_362.png,60,0,30.638,0
orange_pos_001728_20260510_221840_362.png,80,0,16.416,0
orange_pos_001728_20260510_221840_362.png,100,0,10.833,0
orange_pos_001728_20260510_221840_362.png,120,0,5.840,0
orange_pos_001728_20260510_221840_362.png,140,0,6.216,0
orange_pos_001728_20260510_221840_362.png,0,20,19.975,0
orange_pos_001728_20260510_221840_362.png,20,20,0.706,0
orange_pos_001728_20260510_221840_362.png,40,20,14.467,0
orange_pos_001728_20260510_221840_362.png,60,20,15.634,0
orange_pos_001728_20260510_221840_362.png,80,20,2.669,0
orange_pos_001728_20260510_221840_362.png,100,20,2.264,0
orange_pos_001728_20260510_221840_362.png,120,20,2.517,0
orange_pos_001728_20260510_221840_362.png,140,20,13.981,0
orange_pos_001728_20260510_221840_362.png,0,40,0.942,0
orange_pos_001728_20260510_221840_362.png,20,40,0.614,0
orange_pos_001728_20260510_221840_362.png,40,40,24.459,0
orange_pos_001728_20260510_221840_362.png,60,40,227.824,1
orange_pos_001728_20260510_221840_362.png,80,40,75.317,1
orange_pos_001728_20260510_221840_362.png,100,40,1.513,0
orange_pos_001728_20260510_221840_362.png,120,40,0.801,0
orange_pos_001728_20260510_221840_362.png,140,40,11.537,0
orange_pos_001728_20260510_221840_362.png,0,60,1.211,0
orange_pos_001728_20260510_221840_362.png,20,60,0.614,0
orange_pos_001728_20260510_221840_362.png,40,60,25.132,0
orange_pos_001728_20260510_221840_362.png,60,60,80.070,1
orange_pos_001728_20260510_221840_362.png,80,60,18.164,0
orange_pos_001728_20260510_221840_362.png,100,60,0.953,0
orange_pos_001728_20260510_221840_362.png,120,60,2.731,0
orange_pos_001728_20260510_221840_362.png,140,60,9.699,0
orange_pos_001728_20260510_221840_362.png,0,80,1.436,0
orange_pos_001728_20260510_221840_362.png,20,80,0.773,0
orange_pos_001728_20260510_221840_362.png,40,80,25.639,0
orange_pos_001728_20260510_221840_362.png,60,80,15.770,0
orange_pos_001728_20260510_221840_362.png,80,80,0.882,0
orange_pos_001728_20260510_221840_362.png,100,80,3.594,0
orange_pos_001728_20260510_221840_362.png,120,80,8.300,0
orange_pos_001728_20260510_221840_362.png,140,80,14.128,0
orange_pos_001728_20260510_221840_362.png,0,100,1.051,0
orange_pos_001728_20260510_221840_362.png,20,100,4.057,0
orange_pos_001728_20260510_221840_362.png,40,100,23.125,0
orange_pos_001728_20260510_221840_362.png,60,100,14.614,0
orange_pos_001728_20260510_221840_362.png,80,100,7.375,0
orange_pos_001728_20260510_221840_362.png,100,100,8.908,0
orange_pos_001728_20260510_221840_362.png,120,100,14.160,0
orange_pos_001728_20260510_221840_362.png,140,100,17.612,0
orange_pos_001729_20260510_221842_258.png,0,0,37.009,0
orange_pos_001729_20260510_221842_258.png,20,0,0.614,0
orange_pos_001729_20260510_221842_258.png,40,0,16.011,0
orange_pos_001729_20260510_221842_258.png,60,0,21.131,0
orange_pos_001729_20260510_221842_258.png,80,0,12.587,0
orange_pos_001729_20260510_221842_258.png,100,0,8.881,0
orange_pos_001729_20260510_221842_258.png,120,0,3.482,0
orange_pos_001729_20260510_221842_258.png,140,0,2.891,0
orange_pos_001729_20260510_221842_258.png,0,20,26.904,0
orange_pos_001729_20260510_221842_258.png,20,20,0.721,0
orange_pos_001729_20260510_221842_258.png,40,20,15.205,0
orange_pos_001729_20260510_221842_258.png,60,20,19.806,0
orange_pos_001729_20260510_221842_258.png,80,20,3.136,0
orange_pos_001729_20260510_221842_258.png,100,20,2.287,0
orange_pos_001729_20260510_221842_258.png,120,20,3.351,0
orange_pos_001729_20260510_221842_258.png,140,20,19.424,0
orange_pos_001729_20260510_221842_258.png,0,40,0.993,0
orange_pos_001729_20260510_221842_258.png,20,40,0.670,0
orange_pos_001729_20260510_221842_258.png,40,40,18.160,0
orange_pos_001729_20260510_221842_258.png,60,40,198.648,1
orange_pos_001729_20260510_221842_258.png,80,40,86.260,1
orange_pos_001729_20260510_221842_258.png,100,40,4.029,0
orange_pos_001729_20260510_221842_258.png,120,40,4.105,0
orange_pos_001729_20260510_221842_258.png,140,40,13.768,0
orange_pos_001729_20260510_221842_258.png,0,60,1.343,0
orange_pos_001729_20260510_221842_258.png,20,60,0.614,0
orange_pos_001729_20260510_221842_258.png,40,60,31.749,0
orange_pos_001729_20260510_221842_258.png,60,60,85.576,1
orange_pos_001729_20260510_221842_258.png,80,60,29.453,0
orange_pos_001729_20260510_221842_258.png,100,60,6.408,0
orange_pos_001729_20260510_221842_258.png,120,60,14.197,0
orange_pos_001729_20260510_221842_258.png,140,60,22.628,0
orange_pos_001729_20260510_221842_258.png,0,80,1.849,0
orange_pos_001729_20260510_221842_258.png,20,80,1.452,0
orange_pos_001729_20260510_221842_258.png,40,80,30.781,0
orange_pos_001729_20260510_221842_258.png,60,80,21.473,0
orange_pos_001729_20260510_221842_258.png,80,80,5.803,0
orange_pos_001729_20260510_221842_258.png,100,80,10.972,0
orange_pos_001729_20260510_221842_258.png,120,80,16.517,0
orange_pos_001729_20260510_221842_258.png,140,80,20.871,0
orange_pos_001729_20260510_221842_258.png,0,100,0.705,0
orange_pos_001729_20260510_221842_258.png,20,100,1.840,0
orange_pos_001729_20260510_221842_258.png,40,100,14.196,0
orange_pos_001729_20260510_221842_258.png,60,100,8.582,0
orange_pos_001729_20260510_221842_258.png,80,100,2.007,0
orange_pos_001729_20260510_221842_258.png,100,100,2.978,0
orange_pos_001729_20260510_221842_258.png,120,100,4.631,0
orange_pos_001729_20260510_221842_258.png,140,100,5.616,0
orange_pos_001730_20260510_221842_638.png,0,0,41.092,0
orange_pos_001730_20260510_221842_638.png,20,0,0.725,0
orange_pos_001730_20260510_221842_638.png,40,0,26.503,0
orange_pos_001730_20260510_221842_638.png,60,0,42.881,0
orange_pos_001730_20260510_221842_638.png,80,0,21.655,0
orange_pos_001730_20260510_221842_638.png,100,0,16.262,0
orange_pos_001730_20260510_221842_638.png,120,0,7.078,0
orange_pos_001730_20260510_221842_638.png,140,0,1.638,0
orange_pos_001730_20260510_221842_638.png,0,20,37.542,0
orange_pos_001730_20260510_221842_638.png,20,20,1.011,0
orange_pos_001730_20260510_221842_638.png,40,20,23.742,0
orange_pos_001730_20260510_221842_638.png,60,20,32.625,0
orange_pos_001730_20260510_221842_638.png,80,20,6.497,0
orange_pos_001730_20260510_221842_638.png,100,20,4.633,0
orange_pos_001730_20260510_221842_638.png,120,20,16.484,0
orange_pos_001730_20260510_221842_638.png,140,20,24.577,0
orange_pos_001730_20260510_221842_638.png,0,40,1.426,0
orange_pos_001730_20260510_221842_638.png,20,40,0.618,0
orange_pos_001730_20260510_221842_638.png,40,40,34.262,0
orange_pos_001730_20260510_221842_638.png,60,40,213.147,1
orange_pos_001730_20260510_221842_638.png,80,40,125.218,1
orange_pos_001730_20260510_221842_638.png,100,40,7.272,0
orange_pos_001730_20260510_221842_638.png,120,40,3.810,0
orange_pos_001730_20260510_221842_638.png,140,40,23.980,0
orange_pos_001730_20260510_221842_638.png,0,60,1.810,0
orange_pos_001730_20260510_221842_638.png,20,60,0.614,0
orange_pos_001730_20260510_221842_638.png,40,60,40.871,0
orange_pos_001730_20260510_221842_638.png,60,60,71.781,1
orange_pos_001730_20260510_221842_638.png,80,60,27.876,0
orange_pos_001730_20260510_221842_638.png,100,60,4.392,0
orange_pos_001730_20260510_221842_638.png,120,60,10.789,0
orange_pos_001730_20260510_221842_638.png,140,60,30.393,0
orange_pos_001730_20260510_221842_638.png,0,80,2.758,0
