image,x,y,score,hit
orange_pos_001722_20260510_221830_889.png,100,20,0.621,0
orange_pos_001722_20260510_221830_889.png,120,20,0.621,0
orange_pos_001722_20260510_221830_889.png,140,20,10.595,0
orange_pos_001722_20260510_221830_889.png,0,40,14.039,0
orange_pos_001722_20260510_221830_889.png,20,40,13.064,0
orange_pos_001722_20260510_221830_889.png,40,40,29.849,0
orange_pos_001722_20260510_221830_889.png,60,40,11.499,0
orange_pos_001722_20260510_221830_889.png,80,40,0.634,0
orange_pos_001722_20260510_221830_889.png,100,40,0.621,0
orange_pos_001722_20260510_221830_889.png,120,40,0.621,0
orange_pos_001722_20260510_221830_889.png,140,40,11.996,0
orange_pos_001722_20260510_221830_889.png,0,60,12.220,0
orange_pos_001722_20260510_221830_889.png,20,60,11.246,0
orange_pos_001722_20260510_221830_889.png,40,60,28.590,0
orange_pos_001722_20260510_221830_889.png,60,60,14.654,0
orange_pos_001722_20260510_221830_889.png,80,60,2.430,0
orange_pos_001722_20260510_221830_889.png,100,60,0.621,0
orange_pos_001722_20260510_221830_889.png,120,60,2.105,0
orange_pos_001722_20260510_221830_889.png,140,60,14.728,0
orange_pos_001722_20260510_221830_889.png,0,80,12.025,0
orange_pos_001722_20260510_221830_889.png,20,80,12.204,0
orange_pos_001722_20260510_221830_889.png,40,80,36.064,0
orange_pos_001722_20260510_221830_889.png,60,80,23.701,0
orange_pos_001722_20260510_221830_889.png,80,80,16.221,0
orange_pos_001722_20260510_221830_889.png,100,80,11.408,0
orange_pos_001722_20260510_221830_889.png,120,80,13.973,0
orange_pos_001722_20260510_221830_889.png,140,80,24.948,0
orange_pos_001722_20260510_221830_889.png,0,100,5.971,0
orange_pos_001722_20260510_221830_889.png,20,100,15.800,0
orange_pos_001722_20260510_221830_889.png,40,100,41.022,0
orange_pos_001722_20260510_221830_889.png,60,100,35.193,0
orange_pos_001722_20260510_221830_889.png,80,100,30.960,0
orange_pos_001722_20260510_221830_889.png,100,100,29.651,0
orange_pos_001722_20260510_221830_889.png,120,100,28.663,0
orange_pos_001722_20260510_221830_889.png,140,100,33.030,0
orange_pos_001723_20260510_221831_276.png,0,0,2.301,0
orange_pos_001723_20260510_221831_276.png,20,0,1.260,0
orange_pos_001723_20260510_221831_276.png,40,0,28.739,0
orange_pos_001723_20260510_221831_276.png,60,0,30.935,0
orange_pos_001723_20260510_221831_276.png,80,0,18.691,0
orange_pos_001723_20260510_221831_276.png,100,0,8.043,0
orange_pos_001723_20260510_221831_276.png,120,0,7.721,0
orange_pos_001723_20260510_221831_276.png,140,0,11.600,0
orange_pos_001723_20260510_221831_276.png,0,20,7.820,0
orange_pos_001723_20260510_221831_276.png,20,20,2.432,0
orange_pos_001723_20260510_221831_276.png,40,20,19.576,0
orange_pos_001723_20260510_221831_276.png,60,20,12.910,0
orange_pos_001723_20260510_221831_276.png,80,20,1.415,0
orange_pos_001723_20260510_221831_276.png,100,20,0.621,0
orange_pos_001723_20260510_221831_276.png,120,20,0.631,0
orange_pos_001723_20260510_221831_276.png,140,20,8.912,0
orange_pos_001723_20260510_221831_276.png,0,40,21.114,0
orange_pos_001723_20260510_221831_276.png,20,40,17.211,0
orange_pos_001723_20260510_221831_276.png,40,40,50.465,0
orange_pos_001723_20260510_221831_276.png,60,40,30.748,0
orange_pos_001723_20260510_221831_276.png,80,40,2.638,0
orange_pos_001723_20260510_221831_276.png,100,40,0.621,0
orange_pos_001723_20260510_221831_276.png,120,40,0.919,0
orange_pos_001723_20260510_221831_276.png,140,40,32.614,0
orange_pos_001723_20260510_221831_276.png,0,60,17.510,0
orange_pos_001723_20260510_221831_276.png,20,60,17.396,0
orange_pos_001723_20260510_221831_276.png,40,60,43.916,0
orange_pos_001723_20260510_221831_276.png,60,60,26.847,0
orange_pos_001723_20260510_221831_276.png,80,60,10.121,0
orange_pos_001723_20260510_221831_276.png,100,60,1.466,0
orange_pos_001723_20260510_221831_276.png,120,60,8.697,0
orange_pos_001723_20260510_221831_276.png,140,60,30.051,0
orange_pos_001723_20260510_221831_276.png,0,80,15.778,0
orange_pos_001723_20260510_221831_276.png,20,80,12.613,0
orange_pos_001723_20260510_221831_276.png,40,80,40.789,0
orange_pos_001723_20260510_221831_276.png,60,80,29.533,0
orange_pos_001723_20260510_221831_276.png,80,80,20.643,0
orange_pos_001723_20260510_221831_276.png,100,80,17.753,0
orange_pos_001723_20260510_221831_276.png,120,80,22.048,0
orange_pos_001723_20260510_221831_276.png,140,80,30.181,0
orange_pos_001723_20260510_221831_276.png,0,100,6.747,0
orange_pos_001723_20260510_221831_276.png,20,100,14.710,0
orange_pos_001723_20260510_221831_276.png,40,100,44.665,0
orange_pos_001723_20260510_221831_276.png,60,100,37.404,0
orange_pos_001723_20260510_221831_276.png,80,100,33.316,0
orange_pos_001723_20260510_221831_276.png,100,100,28.462,0
orange_pos_001723_20260510_221831_276.png,120,100,31.716,0
orange_pos_001723_20260510_221831_276.png,140,100,34.943,0
orange_pos_001724_20260510_221833_387.png,0,0,0.621,0
orange_pos_001724_20260510_221833_387.png,20,0,0.621,0
orange_pos_001724_20260510_221833_387.png,40,0,0.726,0
orange_pos_001724_20260510_221833_387.png,60,0,0.621,0
orange_pos_001724_20260510_221833_387.png,80,0,0.621,0
orange_pos_001724_20260510_221833_387.png,100,0,0.621,0
orange_pos_001724_20260510_221833_387.png,120,0,0.621,0
orange_pos_001724_20260510_221833_387.png,140,0,0.621,0
orange_pos_001724_20260510_221833_387.png,0,20,0.621,0
orange_pos_001724_20260510_221833_387.png,20,20,0.621,0
orange_pos_001724_20260510_221833_387.png,40,20,0.646,0
orange_pos_001724_20260510_221833_387.png,60,20,0.621,0
orange_pos_001724_20260510_221833_387.png,80,20,0.621,0
orange_pos_001724_20260510_221833_387.png,100,20,0.621,0
orange_pos_001724_20260510_221833_387.png,120,20,0.621,0
orange_pos_001724_20260510_221833_387.png,140,20,0.621,0
orange_pos_001724_20260510_221833_387.png,0,40,0.621,0
orange_pos_001724_20260510_221833_387.png,20,40,0.621,0
orange_pos_001724_20260510_221833_387.png,40,40,0.983,0
orange_pos_001724_20260510_221833_387.png,60,40,0.633,0
orange_pos_001724_20260510_221833_387.png,80,40,0.621,0
orange_pos_001724_20260510_221833_387.png,100,40,0.621,0
orange_pos_001724_20260510_221833_387.png,120,40,0.621,0
orange_pos_001724_20260510_221833_387.png,140,40,0.621,0
orange_pos_001724_20260510_221833_387.png,0,60,0.621,0
orange_pos_001724_20260510_221833_387.png,20,60,0.621,0
orange_pos_001724_20260510_221833_387.png,40,60,0.665,0
orange_pos_001724_20260510_221833_387.png,60,60,0.621,0
orange_pos_001724_20260510_221833_387.png,80,60,0.621,0
orange_pos_001724_20260510_221833_387.png,100,60,0.621,0
orange_pos_001724_20260510_221833_387.png,120,60,0.621,0
orange_pos_001724_20260510_221833_387.png,140,60,0.621,0
orange_pos_001724_20260510_221833_387.png,0,80,0.621,0
orange_pos_001724_20260510_221833_387.png,20,80,0.621,0
orange_pos_001724_20260510_221833_387.png,40,80,0.622,0
orange_pos_001724_20260510_221833_387.png,60,80,0.621,0
orange_pos_001724_20260510_221833_387.png,80,80,0.621,0
orange_pos_001724_20260510_221833_387.png,100,80,0.621,0
orange_pos_001724_20260510_221833_387.png,120,80,0.621,0
orange_pos_001724_20260510_221833_387.png,140,80,0.621,0
orange_pos_001724_20260510_221833_387.png,0,100,0.621,0
orange_pos_001724_20260510_221833_387.png,20,100,0.621,0
orange_pos_001724_20260510_221833_387.png,40,100,0.622,0
orange_pos_001724_20260510_221833_387.png,60,100,0.626,0
orange_pos_001724_20260510_221833_387.png,80,100,0.621,0
orange_pos_001724_20260510_221833_387.png,100,100,0.621,0
orange_pos_001724_20260510_221833_387.png,120,100,0.621,0
orange_pos_001724_20260510_221833_387.png,140,100,0.621,0
orange_pos_001725_20260510_221833_772.png,0,0,6.592,0
orange_pos_001725_20260510_221833_772.png,20,0,5.436,0
orange_pos_001725_20260510_221833_772.png,40,0,16.011,0
orange_pos_001725_20260510_221833_772.png,60,0,16.860,0
orange_pos_001725_20260510_221833_772.png,80,0,10.559,0
orange_pos_001725_20260510_221833_772.png,100,0,5.188,0
orange_pos_001725_20260510_221833_772.png,120,0,4.903,0
orange_pos_001725_20260510_221833_772.png,140,0,9.622,0
orange_pos_001725_20260510_221833_772.png,0,20,4.066,0
orange_pos_001725_20260510_221833_772.png,20,20,3.298,0
orange_pos_001725_20260510_221833_772.png,40,20,8.142,0
orange_pos_001725_20260510_221833_772.png,60,20,6.576,0
orange_pos_001725_20260510_221833_772.png,80,20,1.319,0
orange_pos_001725_20260510_221833_772.png,100,20,0.621,0
orange_pos_001725_20260510_221833_772.png,120,20,0.746,0
orange_pos_001725_20260510_221833_772.png,140,20,5.004,0
orange_pos_001725_20260510_221833_772.png,0,40,4.552,0
orange_pos_001725_20260510_221833_772.png,20,40,4.205,0
orange_pos_001725_20260510_221833_772.png,40,40,16.337,0
orange_pos_001725_20260510_221833_772.png,60,40,7.149,0
orange_pos_001725_20260510_221833_772.png,80,40,0.668,0
orange_pos_001725_20260510_221833_772.png,100,40,0.621,0
orange_pos_001725_20260510_221833_772.png,120,40,0.627,0
orange_pos_001725_20260510_221833_772.png,140,40,6.241,0
orange_pos_001725_20260510_221833_772.png,0,60,2.402,0
orange_pos_001725_20260510_221833_772.png,20,60,1.014,0
orange_pos_001725_20260510_221833_772.png,40,60,17.451,0
orange_pos_001725_20260510_221833_772.png,60,60,8.230,0
orange_pos_001725_20260510_221833_772.png,80,60,2.919,0
orange_pos_001725_20260510_221833_772.png,100,60,0.776,0
orange_pos_001725_20260510_221833_772.png,120,60,2.182,0
orange_pos_001725_20260510_221833_772.png,140,60,8.511,0
orange_pos_001725_20260510_221833_772.png,0,80,3.822,0
orange_pos_001725_20260510_221833_772.png,20,80,2.877,0
orange_pos_001725_20260510_221833_772.png,40,80,16.740,0
orange_pos_001725_20260510_221833_772.png,60,80,11.777,0
orange_pos_001725_20260510_221833_772.png,80,80,7.332,0
orange_pos_001725_20260510_221833_772.png,100,80,6.291,0
orange_pos_001725_20260510_221833_772.png,120,80,6.978,0
orange_pos_001725_20260510_221833_772.png,140,80,10.319,0
orange_pos_001725_20260510_221833_772.png,0,100,1.322,0
orange_pos_001725_20260510_221833_772.png,20,100,3.183,0
orange_pos_001725_20260510_221833_772.png,40,100,16.177,0
orange_pos_001725_20260510_221833_772.png,60,100,11.707,0
orange_pos_001725_20260510_221833_772.png,80,100,9.229,0
orange_pos_001725_20260510_221833_772.png,100,100,7.655,0
orange_pos_001725_20260510_221833_772.png,120,100,8.865,0
orange_pos_001725_20260510_221833_772.png,140,100,8.418,0
orange_pos_001726_20260510_221837_557.png,0,0,39.877,0
orange_pos_001726_20260510_221837_557.png,20,0,3.423,0
orange_pos_001726_20260510_221837_557.png,40,0,33.520,0
orange_pos_001726_20260510_221837_557.png,60,0,55.850,0
orange_pos_001726_20260510_221837_557.png,80,0,32.646,0
orange_pos_001726_20260510_221837_557.png,100,0,19.777,0
orange_pos_001726_20260510_221837_557.png,120,0,23.588,0
orange_pos_001726_20260510_221837_557.png,140,0,33.672,0
orange_pos_001726_20260510_221837_557.png,0,20,24.838,0
orange_pos_001726_20260510_221837_557.png,20,20,2.424,0
orange_pos_001726_20260510_221837_557.png,40,20,27.971,0
orange_pos_001726_20260510_221837_557.png,60,20,31.663,0
orange_pos_001726_20260510_221837_557.png,80,20,5.905,0
orange_pos_001726_20260510_221837_557.png,100,20,0.642,0
orange_pos_001726_20260510_221837_557.png,120,20,4.514,0
orange_pos_001726_20260510_221837_557.png,140,20,24.216,0
orange_pos_001726_20260510_221837_557.png,0,40,3.466,0
orange_pos_001726_20260510_221837_557.png,20,40,1.695,0
orange_pos_001726_20260510_221837_557.png,40,40,33.528,0
orange_pos_001726_20260510_221837_557.png,60,40,29.651,0
orange_pos_001726_20260510_221837_557.png,80,40,0.722,0
orange_pos_001726_20260510_221837_557.png,100,40,0.621,0
orange_pos_001726_20260510_221837_557.png,120,40,0.841,0
orange_pos_001726_20260510_221837_557.png,140,40,26.479,0
orange_pos_001726_20260510_221837_557.png,0,60,2.674,0
orange_pos_001726_20260510_221837_557.png,20,60,1.068,0
orange_pos_001726_20260510_221837_557.png,40,60,40.269,0
orange_pos_001726_20260510_221837_557.png,60,60,28.384,0
orange_pos_001726_20260510_221837_557.png,80,60,3.756,0
orange_pos_001726_20260510_221837_557.png,100,60,1.497,0
orange_pos_001726_20260510_221837_557.png,120,60,6.332,0
orange_pos_001726_20260510_221837_557.png,140,60,33.518,0
orange_pos_001726_20260510_221837_557.png,0,80,3.328,0
orange_pos_001726_20260510_221837_557.png,20,80,3.179,0
orange_pos_001726_20260510_221837_557.png,40,80,43.924,0
orange_pos_001726_20260510_221837_557.png,60,80,28.199,0
orange_pos_001726_20260510_221837_557.png,80,80,8.797,0
orange_pos_001726_20260510_221837_557.png,100,80,13.709,0
orange_pos_001726_20260510_221837_557.png,120,80,21.910,0
orange_pos_001726_20260510_221837_557.png,140,80,36.339,0
orange_pos_001726_20260510_221837_557.png,0,100,1.688,0
orange_pos_001726_20260510_221837_557.png,20,100,6.049,0
orange_pos_001726_20260510_221837_557.png,40,100,40.787,0
orange_pos_001726_20260510_221837_557.png,60,100,27.145,0
orange_pos_001726_20260510_221837_557.png,80,100,12.851,0
orange_pos_001726_20260510_221837_557.png,100,100,14.816,0
orange_pos_001726_20260510_221837_557.png,120,100,22.582,0
orange_pos_001726_20260510_221837_557.png,140,100,28.161,0
orange_pos_001727_20260510_221838_137.png,0,0,39.877,0
orange_pos_001727_20260510_221838_137.png,20,0,3.423,0
orange_pos_001727_20260510_221838_137.png,40,0,33.520,0
orange_pos_001727_20260510_221838_137.png,60,0,55.850,0
orange_pos_001727_20260510_221838_137.png,80,0,32.646,0
orange_pos_001727_20260510_221838_137.png,100,0,19.777,0
orange_pos_001727_20260510_221838_137.png,120,0,23.588,0
orange_pos_001727_20260510_221838_137.png,140,0,33.672,0
orange_pos_001727_20260510_221838_137.png,0,20,24.838,0
orange_pos_001727_20260510_221838_137.png,20,20,2.424,0
orange_pos_001727_20260510_221838_137.png,40,20,27.971,0
orange_pos_001727_20260510_221838_137.png,60,20,31.663,0
orange_pos_001727_20260510_221838_137.png,80,20,5.905,0
orange_pos_001727_20260510_221838_137.png,100,20,0.642,0
orange_pos_001727_20260510_221838_137.png,120,20,4.514,0
orange_pos_001727_20260510_221838_137.png,140,20,24.216,0
orange_pos_001727_20260510_221838_137.png,0,40,3.466,0
orange_pos_001727_20260510_221838_137.png,20,40,1.695,0
orange_pos_001727_20260510_221838_137.png,40,40,33.528,0
orange_pos_001727_20260510_221838_137.png,60,40,29.651,0
orange_pos_001727_20260510_221838_137.png,80,40,0.722,0
orange_pos_001727_20260510_221838_137.png,100,40,0.621,0
orange_pos_001727_20260510_221838_137.png,120,40,0.841,0
orange_pos_001727_20260510_221838_137.png,140,40,26.479,0
orange_pos_001727_20260510_221838_137.png,0,60,2.674,0
orange_pos_001727_20260510_221838_137.png,20,60,1.068,0
orange_pos_001727_20260510_221838_137.png,40,60,40.269,0
orange_pos_001727_20260510_221838_137.png,60,60,28.384,0
orange_pos_001727_20260510_221838_137.png,80,60,3.756,0
orange_pos_001727_20260510_221838_137.png,100,60,1.497,0
orange_pos_001727_20260510_221838_137.png,120,60,6.332,0
orange_pos_001727_20260510_221838_137.png,140,60,33.518,0
orange_pos_001727_20260510_221838_137.png,0,80,3.328,0
orange_pos_001727_20260510_221838_137.png,20,80,3.179,0
orange_pos_001727_20260510_221838_137.png,40,80,43.924,0
orange_pos_001727_20260510_221838_137.png,60,80,28.199,0
orange_pos_001727_20260510_221838_137.png,80,80,8.797,0
orange_pos_001727_20260510_221838_137.png,100,80,13.709,0
orange_pos_001727_20260510_221838_137.png,120,80,21.910,0
orange_pos_001727_20260510_221838_137.png,140,80,36.339,0
orange_pos_001727_20260510_221838_137.png,0,100,1.688,0
orange_pos_001727_20260510_221838_137.png,20,100,6.049,0
orange_pos_001727_20260510_221838_137.png,40,100,40.787,0
orange_pos_001727_20260510_221838_137.png,60,100,27.145,0
orange_pos_001727_20260510_221838_137.png,80,100,12.851,0
orange_pos_001727_20260510_221838_137.png,100,100,14.816,0
orange_pos_001727_20260510_221838_137.png,120,100,22.582,0
orange_pos_001727_20260510_221838_137.png,140,100,28.161,0
orange_pos_001728_20260510_221840_362.png,0,0,19.826,0
orange_pos_001728_20260510_221840_362.png,20,0,0.758,0
orange_pos_001728_20260510_221840_362.png,40,0,16.332,0
orange_pos_001728_20260510_221840_362.png,60,0,24.579,0
orange_pos_001728_20260510_221840_362.png,80,0,12.283,0
orange_pos_001728_20260510_221840_362.png,100,0,7.709,0
orange_pos_001728_20260510_221840_362.png,120,0,4.517,0
orange_pos_001728_20260510_221840_362.png,140,0,5.687,0
orange_pos_001728_20260510_221840_362.png,0,20,11.140,0
orange_pos_001728_20260510_221840_362.png,20,20,0.679,0
orange_pos_001728_20260510_221840_362.png,40,20,11.392,0
orange_pos_001728_20260510_221840_362.png,60,20,10.625,0
orange_pos_001728_20260510_221840_362.png,80,20,1.500,0
orange_pos_001728_20260510_221840_362.png,100,20,1.239,0
orange_pos_001728_20260510_221840_362.png,120,20,1.120,0
orange_pos_001728_20260510_221840_362.png,140,20,9.025,0
orange_pos_001728_20260510_221840_362.png,0,40,0.859,0
orange_pos_001728_20260510_221840_362.png,20,40,0.621,0
orange_pos_001728_20260510_221840_362.png,40,40,18.739,0
orange_pos_001728_20260510_221840_362.png,60,40,216.803,1
orange_pos_001728_20260510_221840_362.png,80,40,70.814,1
orange_pos_001728_20260510_221840_362.png,100,40,1.294,0
orange_pos_001728_20260510_221840_362.png,120,40,0.621,0
orange_pos_001728_20260510_221840_362.png,140,40,5.882,0
orange_pos_001728_20260510_221840_362.png,0,60,1.061,0
orange_pos_001728_20260510_221840_362.png,20,60,0.621,0
orange_pos_001728_20260510_221840_362.png,40,60,18.764,0
orange_pos_001728_20260510_221840_362.png,60,60,72.805,1
orange_pos_001728_20260510_221840_362.png,80,60,16.619,0
orange_pos_001728_20260510_221840_362.png,100,60,0.628,0
orange_pos_001728_20260510_221840_362.png,120,60,1.235,0
orange_pos_001728_20260510_221840_362.png,140,60,5.883,0
orange_pos_001728_20260510_221840_362.png,0,80,1.113,0
orange_pos_001728_20260510_221840_362.png,20,80,0.683,0
orange_pos_001728_20260510_221840_362.png,40,80,19.762,0
orange_pos_001728_20260510_221840_362.png,60,80,11.355,0
orange_pos_001728_20260510_221840_362.png,80,80,0.621,0
orange_pos_001728_20260510_221840_362.png,100,80,1.195,0
orange_pos_001728_20260510_221840_362.png,120,80,3.882,0
orange_pos_001728_20260510_221840_362.png,140,80,9.021,0
orange_pos_001728_20260510_221840_362.png,0,100,1.027,0
orange_pos_001728_20260510_221840_362.png,20,100,3.523,0
orange_pos_001728_20260510_221840_362.png,40,100,19.302,0
orange_pos_001728_20260510_221840_362.png,60,100,11.682,0
orange_pos_001728_20260510_221840_362.png,80,100,5.272,0
orange_pos_001728_20260510_221840_362.png,100,100,6.324,0
orange_pos_001728_20260510_221840_362.png,120,100,11.069,0
orange_pos_001728_20260510_221840_362.png,140,100,14.765,0
orange_pos_001729_20260510_221842_258.png,0,0,25.617,0
orange_pos_001729_20260510_221842_258.png,20,0,0.621,0
orange_pos_001729_20260510_221842_258.png,40,0,12.351,0
orange_pos_001729_20260510_221842_258.png,60,0,15.976,0
orange_pos_001729_20260510_221842_258.png,80,0,9.488,0
orange_pos_001729_20260510_221842_258.png,100,0,6.540,0
orange_pos_001729_20260510_221842_258.png,120,0,2.848,0
orange_pos_001729_20260510_221842_258.png,140,0,2.541,0
orange_pos_001729_20260510_221842_258.png,0,20,17.631,0
orange_pos_001729_20260510_221842_258.png,20,20,0.621,0
orange_pos_001729_20260510_221842_258.png,40,20,12.086,0
orange_pos_001729_20260510_221842_258.png,60,20,14.553,0
orange_pos_001729_20260510_221842_258.png,80,20,1.527,0
orange_pos_001729_20260510_221842_258.png,100,20,1.258,0
orange_pos_001729_20260510_221842_258.png,120,20,2.016,0
orange_pos_001729_20260510_221842_258.png,140,20,14.503,0
orange_pos_001729_20260510_221842_258.png,0,40,0.930,0
orange_pos_001729_20260510_221842_258.png,20,40,0.641,0
orange_pos_001729_20260510_221842_258.png,40,40,13.158,0
orange_pos_001729_20260510_221842_258.png,60,40,187.986,1
orange_pos_001729_20260510_221842_258.png,80,40,81.534,1
orange_pos_001729_20260510_221842_258.png,100,40,3.381,0
orange_pos_001729_20260510_221842_258.png,120,40,0.951,0
orange_pos_001729_20260510_221842_258.png,140,40,8.277,0
orange_pos_001729_20260510_221842_258.png,0,60,1.073,0
orange_pos_001729_20260510_221842_258.png,20,60,0.621,0
orange_pos_001729_20260510_221842_258.png,40,60,25.363,0
orange_pos_001729_20260510_221842_258.png,60,60,77.872,1
orange_pos_001729_20260510_221842_258.png,80,60,26.597,0
orange_pos_001729_20260510_221842_258.png,100,60,2.410,0
orange_pos_001729_20260510_221842_258.png,120,60,6.147,0
orange_pos_001729_20260510_221842_258.png,140,60,15.730,0
orange_pos_001729_20260510_221842_258.png,0,80,1.214,0
orange_pos_001729_20260510_221842_258.png,20,80,1.287,0
orange_pos_001729_20260510_221842_258.png,40,80,24.786,0
orange_pos_001729_20260510_221842_258.png,60,80,16.677,0
orange_pos_001729_20260510_221842_258.png,80,80,2.577,0
orange_pos_001729_20260510_221842_258.png,100,80,6.582,0
orange_pos_001729_20260510_221842_258.png,120,80,11.824,0
orange_pos_001729_20260510_221842_258.png,140,80,16.442,0
orange_pos_001729_20260510_221842_258.png,0,100,0.702,0
orange_pos_001729_20260510_221842_258.png,20,100,1.351,0
orange_pos_001729_20260510_221842_258.png,40,100,10.564,0
orange_pos_001729_20260510_221842_258.png,60,100,5.825,0
orange_pos_001729_20260510_221842_258.png,80,100,0.953,0
orange_pos_001729_20260510_221842_258.png,100,100,1.544,0
orange_pos_001729_20260510_221842_258.png,120,100,2.781,0
orange_pos_001729_20260510_221842_258.png,140,100,3.660,0
orange_pos_001730_20260510_221842_638.png,0,0,29.548,0
orange_pos_001730_20260510_221842_638.png,20,0,0.656,0
orange_pos_001730_20260510_221842_638.png,40,0,22.217,0
orange_pos_001730_20260510_221842_638.png,60,0,35.934,0
orange_pos_001730_20260510_221842_638.png,80,0,16.896,0
orange_pos_001730_20260510_221842_638.png,100,0,12.129,0
orange_pos_001730_20260510_221842_638.png,120,0,5.991,0
orange_pos_001730_20260510_221842_638.png,140,0,1.443,0
orange_pos_001730_20260510_221842_638.png,0,20,28.066,0
orange_pos_001730_20260510_221842_638.png,20,20,0.864,0
orange_pos_001730_20260510_221842_638.png,40,20,19.292,0
orange_pos_001730_20260510_221842_638.png,60,20,25.897,0
orange_pos_001730_20260510_221842_638.png,80,20,4.208,0
orange_pos_001730_20260510_221842_638.png,100,20,3.853,0
orange_pos_001730_20260510_221842_638.png,120,20,13.949,0
orange_pos_001730_20260510_221842_638.png,140,20,17.724,0
orange_pos_001730_20260510_221842_638.png,0,40,1.268,0
orange_pos_001730_20260510_221842_638.png,20,40,0.621,0
orange_pos_001730_20260510_221842_638.png,40,40,27.983,0
orange_pos_001730_20260510_221842_638.png,60,40,202.718,1
orange_pos_001730_20260510_221842_638.png,80,40,118.889,1
orange_pos_001730_20260510_221842_638.png,100,40,5.151,0
orange_pos_001730_20260510_221842_638.png,120,40,1.277,0
orange_pos_001730_20260510_221842_638.png,140,40,14.978,0
orange_pos_001730_20260510_221842_638.png,0,60,1.506,0
orange_pos_001730_20260510_221842_638.png,20,60,0.621,0
orange_pos_001730_20260510_221842_638.png,40,60,34.408,0
orange_pos_001730_20260510_221842_638.png,60,60,64.161,0
orange_pos_001730_20260510_221842_638.png,80,60,24.359,0
orange_pos_001730_20260510_221842_638.png,100,60,1.905,0
orange_pos_001730_20260510_221842_638.png,120,60,4.530,0
orange_pos_001730_20260510_221842_638.png,140,60,23.321,0
orange_pos_001730_20260510_221842_638.png,0,80,1.948,0
